Id,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose_cat,zip_code,addr_state,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code
167,9,MORTGAGE,95000.0,not verified,n,debt consolidation,070xx,NJ,4.47,0.0,0.0,81.0,,4.0,0.0,13855,42.5,21.0,f,0.0,1,PC5
168,4,RENT,85000.0,VERIFIED - income source,n,major purchase,210xx,MD,5.15,0.0,0.0,,,6.0,0.0,802,0.9,9.0,f,0.0,2,PC1
169,10,MORTGAGE,57000.0,VERIFIED - income,n,debt consolidation,785xx,TX,28.25,0.0,0.0,,,18.0,0.0,25136,36.2,41.0,f,0.0,3,PC2
170,10,MORTGAGE,75288.0,not verified,n,debt consolidation,612xx,IL,7.73,0.0,0.0,47.0,,6.0,0.0,18352,61.2,19.0,f,0.0,2,PC5
171,10,MORTGAGE,124000.0,not verified,n,debt consolidation,105xx,NY,18.56,0.0,4.0,,,11.0,0.0,117200,91.2,16.0,f,0.0,3,PC2
172,10,RENT,60000.0,VERIFIED - income source,n,debt consolidation,631xx,MO,9.52,0.0,5.0,,,4.0,0.0,1293,39.2,17.0,f,0.0,1,PC2
173,10,RENT,36000.0,VERIFIED - income,n,debt consolidation,112xx,NY,2.9,0.0,1.0,,,7.0,0.0,2980,31.7,10.0,f,0.0,2,PC1
174,1,RENT,21000.0,VERIFIED - income,n,other,917xx,CA,20.11,0.0,0.0,,,4.0,0.0,2797,93.2,8.0,f,0.0,3,PC3
175,6,MORTGAGE,36600.0,not verified,n,other,301xx,GA,23.67,0.0,0.0,,,10.0,0.0,624,3.5,33.0,f,0.0,1,PC1
176,10,MORTGAGE,87000.0,not verified,n,other,997xx,AK,5.57,1.0,0.0,13.0,,5.0,0.0,5742,55.2,18.0,f,0.0,1,PC3
177,5,MORTGAGE,96216.0,VERIFIED - income,n,home improvement,941xx,CA,1.91,0.0,2.0,,,14.0,0.0,3351,0.4,47.0,f,0.0,3,PC4
178,1,MORTGAGE,63096.0,not verified,n,debt consolidation,741xx,OK,2.66,0.0,1.0,,,9.0,0.0,6367,37.3,14.0,f,0.0,3,PC2
179,7,RENT,200000.0,VERIFIED - income source,n,debt consolidation,347xx,FL,9.55,0.0,1.0,,,29.0,0.0,29680,45.8,41.0,f,0.0,3,PC3
180,8,MORTGAGE,35500.0,not verified,n,debt consolidation,246xx,VA,23.8,1.0,1.0,18.0,,17.0,0.0,5739,26.7,28.0,f,0.0,1,PC2
181,10,RENT,84000.0,not verified,n,small business,945xx,CA,23.04,0.0,3.0,39.0,0.0,13.0,0.0,24280,93.4,38.0,f,0.0,2,PC4
182,1,MORTGAGE,36000.0,VERIFIED - income source,n,major purchase,302xx,GA,13.43,0.0,3.0,82.0,63.0,8.0,1.0,5049,78.9,17.0,f,0.0,2,PC3
183,1,OWN,30000.0,not verified,n,wedding,231xx,VA,0.68,0.0,0.0,,,8.0,0.0,893,38.8,11.0,f,0.0,2,PC4
184,7,OWN,42000.0,VERIFIED - income,n,debt consolidation,902xx,CA,13.51,0.0,0.0,,,7.0,0.0,1741,18.7,15.0,f,0.0,3,PC1
185,8,MORTGAGE,100000.0,VERIFIED - income source,n,other,926xx,CA,24.57,0.0,5.0,,,15.0,0.0,26561,91.5,39.0,f,0.0,3,PC2
186,4,MORTGAGE,100000.0,VERIFIED - income,n,debt consolidation,775xx,TX,6.05,0.0,0.0,79.0,,5.0,0.0,11006,65.1,36.0,f,0.0,2,PC4
187,9,MORTGAGE,150000.0,VERIFIED - income source,n,debt consolidation,080xx,NJ,14.9,0.0,6.0,,,14.0,0.0,10976,68.6,22.0,f,0.0,2,PC2
188,3,RENT,62280.0,VERIFIED - income source,n,debt consolidation,921xx,CA,7.78,0.0,1.0,,,10.0,0.0,13316,33.3,34.0,f,0.0,3,PC5
189,9,RENT,65000.0,not verified,n,debt consolidation,980xx,WA,16.8,0.0,0.0,,,9.0,0.0,18550,46.4,24.0,f,0.0,2,PC3
190,10,MORTGAGE,80070.0,VERIFIED - income,n,small business,077xx,NJ,15.42,0.0,0.0,,,15.0,0.0,52856,74.7,39.0,f,0.0,2,PC5
191,10,MORTGAGE,72972.35,VERIFIED - income,n,credit card,113xx,NY,24.16,0.0,1.0,,,10.0,0.0,17312,60.3,15.0,f,0.0,3,PC4
192,2,MORTGAGE,36000.0,VERIFIED - income source,n,debt consolidation,925xx,CA,10.8,0.0,0.0,,,9.0,0.0,7496,85.2,13.0,f,0.0,1,PC5
193,1,RENT,35000.0,not verified,n,credit card,067xx,CT,12.82,0.0,0.0,69.0,38.0,10.0,1.0,10862,71.6,22.0,f,0.0,2,PC3
194,3,RENT,42264.0,not verified,n,debt consolidation,606xx,IL,16.83,1.0,2.0,23.0,,11.0,0.0,8911,53.4,19.0,f,0.0,1,PC5
195,10,MORTGAGE,133119.0,VERIFIED - income source,n,credit card,320xx,FL,19.36,0.0,1.0,,,13.0,0.0,10461,64.6,55.0,f,0.0,3,PC2
196,8,MORTGAGE,60996.0,VERIFIED - income source,n,other,106xx,NY,17.82,0.0,0.0,,,14.0,0.0,58504,30.9,34.0,f,0.0,2,PC1
197,4,RENT,28000.0,VERIFIED - income,n,debt consolidation,112xx,NY,12.21,1.0,1.0,22.0,,12.0,0.0,6347,70.0,16.0,f,0.0,2,PC2
198,2,RENT,40000.0,not verified,n,debt consolidation,760xx,TX,19.32,0.0,0.0,34.0,,7.0,0.0,2707,31.5,13.0,f,0.0,2,PC1
199,1,MORTGAGE,25040.0,VERIFIED - income source,n,home improvement,350xx,AL,16.29,0.0,0.0,,,5.0,0.0,50638,8.5,8.0,f,0.0,1,PC2
200,9,MORTGAGE,150000.0,not verified,n,debt consolidation,200xx,DC,12.93,0.0,1.0,76.0,,12.0,0.0,58179,84.2,46.0,f,0.0,2,PC5
201,1,MORTGAGE,48000.0,VERIFIED - income source,n,major purchase,712xx,LA,14.65,0.0,0.0,,,8.0,0.0,7062,50.1,22.0,f,0.0,3,PC2
202,1,RENT,120000.0,not verified,n,debt consolidation,060xx,CT,11.7,0.0,3.0,,,10.0,0.0,18131,81.1,25.0,f,0.0,3,PC3
203,5,OWN,14400.0,VERIFIED - income source,n,other,330xx,FL,10.08,0.0,0.0,,,5.0,0.0,6940,31.7,7.0,f,0.0,2,PC1
204,7,RENT,53000.0,not verified,n,credit card,941xx,CA,18.18,0.0,0.0,,,9.0,0.0,9066,63.8,18.0,f,0.0,3,PC2
205,2,MORTGAGE,42452.0,VERIFIED - income,n,debt consolidation,454xx,OH,21.14,0.0,2.0,,,13.0,0.0,42470,82.6,17.0,f,0.0,1,PC2
206,3,MORTGAGE,67735.0,VERIFIED - income source,n,debt consolidation,295xx,SC,18.8,0.0,2.0,,,8.0,0.0,18364,75.6,16.0,f,0.0,2,PC1
207,2,OWN,35000.0,VERIFIED - income,n,debt consolidation,946xx,CA,3.81,2.0,0.0,5.0,,5.0,0.0,1919,9.7,17.0,f,0.0,2,PC2
208,10,MORTGAGE,125004.0,VERIFIED - income,n,debt consolidation,290xx,SC,16.07,0.0,1.0,24.0,,19.0,0.0,35178,50.3,34.0,f,0.0,3,PC5
209,10,MORTGAGE,44300.0,VERIFIED - income source,n,credit card,333xx,FL,5.47,0.0,0.0,73.0,110.0,9.0,1.0,5074,35.2,34.0,f,0.0,1,PC2
210,10,RENT,62400.0,VERIFIED - income,n,debt consolidation,926xx,CA,20.77,0.0,0.0,,,7.0,0.0,27750,40.3,18.0,f,0.0,3,PC1
211,4,MORTGAGE,88000.0,VERIFIED - income,n,debt consolidation small business,917xx,CA,15.38,0.0,0.0,34.0,,16.0,0.0,15847,45.5,43.0,f,0.0,2,PC5
212,2,RENT,75000.0,VERIFIED - income source,n,home improvement,900xx,CA,0.72,0.0,1.0,,,7.0,0.0,370,2.1,8.0,f,0.0,1,PC4
213,10,MORTGAGE,43800.0,not verified,n,debt consolidation,083xx,NJ,12.66,0.0,1.0,32.0,,14.0,0.0,3294,70.1,30.0,f,0.0,1,PC4
214,5,RENT,60000.0,VERIFIED - income,n,wedding,959xx,CA,20.24,0.0,0.0,26.0,,10.0,0.0,10026,77.7,23.0,f,0.0,1,PC4
215,1,RENT,50000.0,not verified,n,debt consolidation,928xx,CA,26.86,0.0,0.0,0.0,0.0,10.0,0.0,18579,82.9,20.0,f,0.0,2,PC1
216,3,MORTGAGE,49800.0,VERIFIED - income source,n,debt consolidation,352xx,AL,9.61,0.0,2.0,,,7.0,0.0,2834,4.8,27.0,f,0.0,3,PC5
217,10,MORTGAGE,40000.0,VERIFIED - income source,n,debt consolidation,480xx,MI,14.58,0.0,2.0,,,17.0,0.0,7497,12.1,30.0,f,0.0,2,PC3
218,9,MORTGAGE,62400.0,VERIFIED - income source,n,moving,402xx,KY,14.88,0.0,0.0,29.0,,8.0,0.0,1268,31.7,19.0,f,0.0,2,PC1
219,3,RENT,48000.0,VERIFIED - income,n,debt consolidation,968xx,HI,19.93,0.0,5.0,33.0,,9.0,0.0,4187,63.4,13.0,f,0.0,1,PC2
220,1,OWN,37000.0,VERIFIED - income source,n,credit card,566xx,MN,9.54,0.0,0.0,,,7.0,0.0,8619,57.1,15.0,f,0.0,3,PC3
221,10,OWN,42000.0,not verified,n,home improvement,604xx,IL,11.09,0.0,2.0,49.0,,7.0,0.0,3628,26.1,13.0,f,0.0,3,PC1
222,2,RENT,42000.0,not verified,n,educational,735xx,OK,13.49,0.0,0.0,,,9.0,0.0,11817,15.7,42.0,f,0.0,3,PC3
223,5,RENT,33600.0,VERIFIED - income source,n,small business,917xx,CA,8.04,0.0,0.0,,,3.0,0.0,11,0.4,20.0,f,0.0,1,PC1
224,3,RENT,42500.0,VERIFIED - income source,n,major purchase,207xx,MD,15.76,0.0,0.0,,,7.0,0.0,6775,97.7,7.0,f,0.0,2,PC3
225,10,OWN,54000.0,VERIFIED - income,n,debt consolidation,730xx,OK,14.36,1.0,0.0,23.0,,4.0,0.0,8828,58.9,22.0,f,0.0,3,PC5
226,8,RENT,82000.0,VERIFIED - income,n,house,930xx,CA,10.38,0.0,1.0,,116.0,11.0,1.0,5045,71.1,16.0,f,0.0,1,PC1
227,3,MORTGAGE,357000.0,VERIFIED - income,n,debt consolidation,068xx,CT,16.42,0.0,3.0,,,26.0,0.0,24199,46.8,63.0,f,0.0,2,PC1
228,10,MORTGAGE,30000.0,not verified,n,debt consolidation,238xx,VA,18.88,1.0,1.0,15.0,,24.0,0.0,9301,14.9,37.0,f,0.0,1,PC3
229,5,MORTGAGE,52800.0,VERIFIED - income source,n,wedding,241xx,VA,15.43,0.0,1.0,61.0,101.0,7.0,1.0,6286,48.7,20.0,f,0.0,1,PC1
230,1,RENT,70000.0,not verified,n,credit card,100xx,NY,6.07,0.0,1.0,24.0,0.0,13.0,0.0,5967,19.8,17.0,f,0.0,3,PC3
231,10,MORTGAGE,92000.0,VERIFIED - income source,n,home improvement,481xx,MI,21.65,1.0,1.0,12.0,,14.0,0.0,3565,79.2,30.0,f,0.0,3,PC2
232,3,RENT,4200.0,not verified,n,educational,024xx,MA,0.0,0.0,0.0,,,6.0,0.0,0,,6.0,f,0.0,2,PC5
233,7,MORTGAGE,67200.0,VERIFIED - income source,n,car,919xx,CA,7.68,0.0,0.0,,,16.0,0.0,12007,39.5,30.0,f,0.0,3,PC2
234,6,MORTGAGE,35000.0,not verified,n,debt consolidation,609xx,IL,24.69,0.0,1.0,43.0,,12.0,0.0,17411,64.0,21.0,f,0.0,1,PC2
235,1,RENT,60000.0,VERIFIED - income source,n,debt consolidation,926xx,CA,8.24,0.0,1.0,37.0,,13.0,0.0,6725,70.4,28.0,f,0.0,2,PC5
236,2,RENT,60000.0,VERIFIED - income,n,debt consolidation,223xx,VA,22.5,0.0,0.0,36.0,,8.0,0.0,30862,58.5,25.0,f,0.0,1,PC5
237,7,RENT,87000.0,not verified,n,debt consolidation,068xx,CT,3.94,0.0,1.0,,,6.0,0.0,10569,67.3,10.0,f,0.0,1,PC3
238,1,RENT,36000.0,VERIFIED - income,n,debt consolidation,919xx,CA,10.73,1.0,0.0,3.0,,11.0,0.0,870,4.1,34.0,f,0.0,3,PC4
239,2,RENT,60000.0,VERIFIED - income source,n,credit card,916xx,CA,22.62,0.0,1.0,,,13.0,0.0,10521,45.3,27.0,f,0.0,1,PC4
240,10,MORTGAGE,57000.0,not verified,n,debt consolidation,601xx,IL,10.46,0.0,2.0,58.0,,10.0,0.0,35245,57.3,16.0,f,0.0,2,PC1
241,10,RENT,900000.0,VERIFIED - income source,n,wedding,100xx,NY,1.04,3.0,0.0,5.0,,6.0,0.0,301,13.1,22.0,f,0.0,3,PC3
242,2,RENT,37200.0,VERIFIED - income source,n,debt consolidation,303xx,GA,22.61,0.0,0.0,,,6.0,0.0,10533,49.0,8.0,f,0.0,1,PC2
243,8,MORTGAGE,77000.0,not verified,n,home improvement,553xx,MN,9.86,0.0,1.0,,,11.0,0.0,10526,19.7,27.0,f,0.0,3,PC4
244,2,RENT,31000.0,not verified,n,other,921xx,CA,19.21,0.0,3.0,,116.0,6.0,1.0,714,10.1,15.0,f,0.0,3,PC3
245,6,MORTGAGE,75000.0,not verified,n,other,064xx,CT,20.56,0.0,7.0,,,12.0,0.0,21166,72.7,37.0,f,0.0,1,PC1
246,1,RENT,60000.0,not verified,n,credit card,336xx,FL,14.6,0.0,1.0,49.0,,10.0,0.0,7708,48.5,15.0,f,0.0,2,PC3
247,10,MORTGAGE,89200.0,not verified,n,debt consolidation,014xx,MA,3.63,0.0,7.0,39.0,,5.0,0.0,15306,51.2,35.0,f,0.0,3,PC5
248,1,RENT,123000.0,not verified,n,other,900xx,CA,12.06,0.0,0.0,,,7.0,0.0,37784,70.1,13.0,f,0.0,3,PC3
249,3,MORTGAGE,50000.0,not verified,n,credit card,210xx,MD,5.88,0.0,3.0,,56.0,7.0,1.0,5305,16.8,16.0,f,0.0,3,PC1
250,2,MORTGAGE,42000.0,not verified,n,credit card,917xx,CA,18.23,0.0,3.0,33.0,,10.0,0.0,4836,62.0,29.0,f,0.0,3,PC3
251,2,MORTGAGE,63000.0,VERIFIED - income,n,debt consolidation,891xx,NV,10.82,0.0,1.0,24.0,,11.0,0.0,10513,32.0,20.0,f,0.0,2,PC1
252,4,RENT,60000.0,VERIFIED - income,n,credit card,928xx,CA,14.98,0.0,0.0,,,10.0,0.0,3089,23.8,26.0,f,0.0,2,PC4
253,2,MORTGAGE,90000.0,VERIFIED - income,n,moving,330xx,FL,10.33,0.0,1.0,79.0,,14.0,0.0,8533,18.0,52.0,f,0.0,1,PC4
254,2,RENT,40000.0,not verified,n,major purchase,105xx,NY,15.57,0.0,2.0,,,6.0,0.0,1801,62.1,12.0,f,0.0,2,PC1
255,5,MORTGAGE,140987.0,not verified,n,home improvement,543xx,WI,5.75,0.0,0.0,,,6.0,0.0,0,0.0,30.0,f,0.0,2,PC3
256,na,OWN,63000.0,not verified,n,major purchase,890xx,NV,7.81,0.0,0.0,,,6.0,0.0,271,1.1,16.0,f,0.0,1,PC3
257,4,MORTGAGE,110313.0,VERIFIED - income,n,debt consolidation,604xx,IL,19.11,1.0,0.0,8.0,,22.0,0.0,79747,28.1,35.0,f,0.0,3,PC2
258,7,OWN,34000.0,not verified,n,medical,234xx,VA,21.85,0.0,1.0,41.0,,19.0,0.0,12806,38.6,22.0,f,0.0,2,PC2
259,4,RENT,110000.0,not verified,n,debt consolidation,941xx,CA,8.23,0.0,1.0,72.0,,7.0,0.0,15533,79.3,14.0,f,0.0,3,PC2
260,1,OWN,27600.0,not verified,n,major purchase,576xx,SD,22.26,0.0,1.0,,,12.0,0.0,1742,29.5,21.0,f,0.0,1,PC5
261,9,MORTGAGE,56500.0,not verified,n,debt consolidation,648xx,MO,22.81,0.0,0.0,,,10.0,0.0,22617,91.2,23.0,f,0.0,3,PC4
262,10,MORTGAGE,120000.0,not verified,n,home improvement,801xx,CO,16.28,0.0,0.0,,,15.0,0.0,73257,60.0,32.0,f,0.0,1,PC1
263,10,MORTGAGE,97000.0,not verified,n,credit card,600xx,IL,13.77,0.0,2.0,70.0,95.0,13.0,1.0,5816,56.5,40.0,f,0.0,3,PC4
264,10,RENT,75000.0,VERIFIED - income,n,debt consolidation,891xx,NV,14.86,0.0,3.0,,101.0,6.0,1.0,2411,86.1,11.0,f,0.0,1,PC2
265,3,RENT,49008.0,VERIFIED - income source,n,major purchase,551xx,MN,17.87,0.0,1.0,43.0,,15.0,0.0,5103,64.6,25.0,f,0.0,2,PC1
266,4,RENT,117000.0,VERIFIED - income,n,debt consolidation,902xx,CA,6.33,1.0,0.0,4.0,,11.0,0.0,13657,29.9,25.0,f,0.0,3,PC3
267,9,RENT,73000.0,not verified,n,debt consolidation,950xx,CA,12.13,0.0,0.0,,101.0,7.0,1.0,5879,70.8,32.0,f,0.0,3,PC3
268,10,OWN,38000.0,not verified,n,debt consolidation,177xx,PA,13.45,0.0,0.0,,,7.0,0.0,3199,7.4,23.0,f,0.0,1,PC4
269,3,RENT,48000.0,not verified,n,educational,980xx,WA,6.25,1.0,0.0,20.0,,4.0,0.0,1730,41.2,4.0,f,0.0,2,PC3
270,10,MORTGAGE,90000.0,VERIFIED - income,n,debt consolidation,606xx,IL,9.56,0.0,3.0,44.0,,8.0,0.0,18158,55.2,28.0,f,0.0,1,PC5
271,1,RENT,42000.0,not verified,n,other small business,209xx,MD,3.8,0.0,1.0,70.0,,3.0,0.0,3467,47.5,8.0,f,0.0,1,PC4
272,4,RENT,36000.0,VERIFIED - income source,n,debt consolidation,432xx,OH,15.2,0.0,0.0,,,8.0,0.0,16843,56.9,14.0,f,0.0,2,PC3
273,1,MORTGAGE,57600.0,not verified,n,other,481xx,MI,17.25,1.0,3.0,23.0,,13.0,0.0,11969,36.3,25.0,f,0.0,3,PC1
274,4,RENT,43200.0,not verified,n,debt consolidation,146xx,NY,6.36,0.0,1.0,0.0,0.0,2.0,0.0,1069,42.8,3.0,f,0.0,2,PC1
275,10,OWN,90000.0,not verified,n,credit card,871xx,NM,9.87,0.0,3.0,,,16.0,0.0,5163,4.0,35.0,f,0.0,3,PC2
276,5,MORTGAGE,48000.0,VERIFIED - income,n,credit card,219xx,MD,22.45,0.0,0.0,68.0,68.0,8.0,1.0,15260,77.9,16.0,f,0.0,3,PC3
277,10,RENT,64000.0,VERIFIED - income source,n,debt consolidation,488xx,MI,18.26,0.0,1.0,48.0,,17.0,0.0,6060,35.9,37.0,f,0.0,3,PC2
278,3,RENT,67200.0,VERIFIED - income source,n,debt consolidation,760xx,TX,14.29,0.0,0.0,59.0,,6.0,0.0,22290,78.8,20.0,m,0.0,2,PC1
279,10,MORTGAGE,55000.0,VERIFIED - income source,n,home improvement,140xx,NY,11.74,0.0,0.0,,,14.0,0.0,19639,74.7,33.0,m,0.0,3,PC4
280,4,RENT,20160.0,not verified,n,debt consolidation,211xx,MD,28.33,0.0,0.0,,,7.0,0.0,5275,42.2,11.0,f,0.0,1,PC5
281,1,RENT,50000.0,VERIFIED - income,n,wedding,113xx,NY,19.22,0.0,0.0,49.0,,16.0,0.0,5896,57.8,39.0,m,0.0,1,PC4
282,1,RENT,28500.0,not verified,n,debt consolidation,906xx,CA,24.63,0.0,0.0,,,12.0,0.0,9193,28.5,15.0,m,0.0,3,PC4
283,5,RENT,80000.0,not verified,n,house,928xx,CA,0.6,0.0,6.0,80.0,,7.0,0.0,3312,10.4,12.0,m,0.0,2,PC2
284,1,RENT,45000.0,VERIFIED - income,n,debt consolidation,112xx,NY,10.77,0.0,0.0,,,10.0,0.0,0,0.0,38.0,m,0.0,1,PC2
285,2,RENT,40000.0,VERIFIED - income,n,debt consolidation,273xx,NC,7.53,0.0,0.0,24.0,,2.0,0.0,0,0.0,14.0,m,0.0,3,PC5
286,1,RENT,17280.0,not verified,n,debt consolidation,658xx,MO,9.58,0.0,0.0,31.0,,15.0,0.0,3962,32.2,18.0,m,0.0,3,PC1
287,2,RENT,52000.0,VERIFIED - income source,n,debt consolidation,201xx,VA,12.02,0.0,0.0,,,7.0,0.0,5871,77.9,17.0,f,0.0,1,PC3
288,4,MORTGAGE,60000.0,not verified,n,major purchase,085xx,NJ,12.14,0.0,3.0,58.0,,5.0,0.0,4869,74.2,28.0,f,0.0,3,PC4
289,10,MORTGAGE,60000.0,not verified,n,other,750xx,TX,15.98,0.0,0.0,,,11.0,0.0,20948,65.3,28.0,f,0.0,2,PC5
290,2,RENT,45000.0,not verified,n,credit card,750xx,TX,4.93,0.0,0.0,,,3.0,0.0,7166,82.4,4.0,f,0.0,1,PC2
291,1,MORTGAGE,108000.0,VERIFIED - income source,n,major purchase,928xx,CA,2.16,0.0,0.0,,,4.0,0.0,11817,55.5,8.0,f,0.0,3,PC3
292,10,MORTGAGE,250000.0,VERIFIED - income,n,debt consolidation,068xx,CT,5.4,0.0,1.0,63.0,,10.0,0.0,11356,78.7,28.0,f,0.0,2,PC4
293,1,MORTGAGE,81000.0,not verified,n,debt consolidation,983xx,WA,7.5,0.0,0.0,,96.0,4.0,1.0,9222,78.8,18.0,f,0.0,2,PC4
294,4,RENT,123000.0,not verified,n,small business,105xx,NY,15.7,0.0,0.0,,,11.0,0.0,13213,97.1,18.0,f,0.0,1,PC2
295,10,MORTGAGE,63000.0,VERIFIED - income,n,home improvement,070xx,NJ,0.21,1.0,0.0,16.0,,10.0,0.0,48,0.4,28.0,f,0.0,2,PC3
296,2,RENT,76000.0,VERIFIED - income,n,small business,021xx,MA,1.66,0.0,0.0,28.0,,6.0,0.0,5216,68.6,9.0,f,0.0,2,PC5
297,3,MORTGAGE,54000.0,not verified,n,debt consolidation,421xx,KY,16.29,0.0,0.0,,,7.0,0.0,4688,16.4,20.0,f,0.0,3,PC3
298,1,RENT,14400.0,not verified,n,debt consolidation,087xx,NJ,11.42,0.0,0.0,,,15.0,0.0,4419,39.5,20.0,f,0.0,2,PC1
299,4,RENT,90000.0,VERIFIED - income,n,debt consolidation,100xx,NY,14.64,0.0,0.0,,,9.0,0.0,37691,90.4,20.0,f,0.0,3,PC1
300,1,RENT,24000.0,not verified,n,car,016xx,MA,21.75,0.0,2.0,52.0,,11.0,0.0,1219,7.2,22.0,f,0.0,3,PC4
301,2,MORTGAGE,85000.0,not verified,n,other,795xx,TX,11.21,0.0,5.0,,,13.0,0.0,11196,31.9,19.0,f,0.0,1,PC4
302,4,RENT,55000.0,not verified,n,wedding,926xx,CA,17.5,0.0,0.0,,,7.0,0.0,15103,78.3,12.0,f,0.0,3,PC4
303,1,RENT,35004.0,VERIFIED - income source,n,debt consolidation,127xx,NY,21.36,0.0,0.0,78.0,,10.0,0.0,10638,61.8,26.0,f,0.0,1,PC4
304,1,MORTGAGE,90000.0,VERIFIED - income source,n,debt consolidation,488xx,MI,12.75,0.0,0.0,,,9.0,0.0,16231,55.1,36.0,f,0.0,3,PC4
305,10,MORTGAGE,117000.0,not verified,n,other,018xx,MA,5.78,2.0,0.0,6.0,,23.0,0.0,23611,32.7,42.0,f,0.0,3,PC5
306,1,MORTGAGE,59000.0,not verified,n,debt consolidation,030xx,NH,8.95,0.0,4.0,,,5.0,0.0,18995,62.9,12.0,f,0.0,3,PC3
307,2,MORTGAGE,105000.0,not verified,n,moving,117xx,NY,19.28,0.0,1.0,,,16.0,0.0,38836,91.6,40.0,f,0.0,2,PC3
308,5,MORTGAGE,84000.0,not verified,n,major purchase,806xx,CO,7.26,0.0,0.0,,,11.0,0.0,13017,39.4,21.0,f,0.0,2,PC5
309,1,MORTGAGE,66800.0,VERIFIED - income source,n,moving,235xx,VA,13.01,0.0,1.0,,,7.0,0.0,11864,71.0,9.0,f,0.0,1,PC4
310,1,MORTGAGE,32000.0,VERIFIED - income,n,small business,244xx,VA,9.26,0.0,0.0,30.0,,5.0,0.0,27265,64.5,10.0,f,0.0,2,PC2
311,9,MORTGAGE,95000.0,VERIFIED - income source,n,home improvement,919xx,CA,7.3,0.0,0.0,,,6.0,0.0,2886,11.6,11.0,f,0.0,1,PC5
312,8,MORTGAGE,80004.0,VERIFIED - income,n,debt consolidation,014xx,MA,9.06,0.0,1.0,,,8.0,0.0,21747,58.0,21.0,f,0.0,3,PC1
313,1,RENT,48500.0,VERIFIED - income source,n,debt consolidation,201xx,VA,17.1,0.0,1.0,,,13.0,0.0,13365,50.2,21.0,f,0.0,1,PC2
314,3,RENT,110000.0,VERIFIED - income,n,debt consolidation,941xx,CA,8.21,0.0,1.0,,,11.0,0.0,21296,75.3,33.0,f,0.0,3,PC5
315,2,RENT,65000.0,VERIFIED - income source,n,debt consolidation,113xx,NY,8.62,0.0,3.0,,,12.0,0.0,21233,57.1,16.0,f,0.0,2,PC3
316,2,RENT,30720.0,not verified,n,debt consolidation,983xx,WA,20.47,0.0,3.0,,,5.0,0.0,59,1.3,14.0,f,0.0,2,PC2
317,4,OWN,19200.0,not verified,n,debt consolidation,761xx,TX,1.88,1.0,1.0,19.0,,4.0,0.0,843,27.2,8.0,f,0.0,2,PC5
318,7,MORTGAGE,74760.0,VERIFIED - income,n,car,548xx,WI,7.99,0.0,3.0,,72.0,6.0,2.0,6028,38.9,12.0,f,0.0,1,PC3
319,6,MORTGAGE,24996.0,not verified,n,debt consolidation,437xx,OH,12.34,0.0,1.0,69.0,,5.0,0.0,7256,74.8,24.0,f,0.0,2,PC3
320,1,MORTGAGE,30000.0,not verified,n,debt consolidation,356xx,AL,10.12,3.0,1.0,5.0,,4.0,0.0,756,84.0,16.0,f,0.0,1,PC5
321,10,MORTGAGE,59000.0,VERIFIED - income source,n,credit card,557xx,MN,4.62,0.0,3.0,,,7.0,0.0,11243,83.9,14.0,f,0.0,2,PC5
322,10,RENT,85000.0,not verified,n,vacation,128xx,NY,9.15,0.0,2.0,46.0,100.0,9.0,1.0,892,23.5,15.0,f,0.0,3,PC5
323,1,OWN,40000.0,not verified,n,debt consolidation,027xx,MA,12.33,0.0,0.0,,,5.0,0.0,5365,78.9,5.0,f,0.0,1,PC1
324,4,RENT,30852.0,VERIFIED - income source,n,debt consolidation,070xx,NJ,14.31,0.0,1.0,,,10.0,0.0,9467,32.7,33.0,f,0.0,2,PC2
325,1,MORTGAGE,85000.0,VERIFIED - income source,n,home improvement,951xx,CA,6.07,0.0,4.0,,,10.0,0.0,12333,11.2,41.0,f,0.0,1,PC3
326,10,RENT,75000.0,not verified,n,debt consolidation,103xx,NY,13.61,0.0,2.0,,,9.0,0.0,7415,13.8,17.0,f,0.0,1,PC1
327,3,RENT,104000.0,VERIFIED - income,n,educational,065xx,CT,8.75,1.0,1.0,22.0,,14.0,0.0,5199,12.5,29.0,f,0.0,1,PC3
328,4,RENT,28000.0,VERIFIED - income,n,medical,774xx,TX,14.36,0.0,0.0,,,5.0,0.0,1852,84.2,13.0,f,0.0,2,PC1
329,10,MORTGAGE,120000.0,VERIFIED - income source,n,moving,928xx,CA,4.39,0.0,0.0,,,11.0,0.0,26090,23.0,22.0,f,0.0,1,PC2
330,1,MORTGAGE,130000.0,not verified,n,debt consolidation,750xx,TX,6.94,0.0,0.0,37.0,,5.0,0.0,9044,93.2,12.0,f,0.0,3,PC3
331,2,MORTGAGE,83000.0,VERIFIED - income,n,debt consolidation,024xx,MA,12.82,0.0,0.0,,,5.0,0.0,5272,60.6,14.0,f,0.0,1,PC3
332,7,MORTGAGE,130000.0,VERIFIED - income source,n,debt consolidation,275xx,NC,10.64,0.0,1.0,81.0,,6.0,0.0,19098,78.0,20.0,f,0.0,1,PC3
333,1,OWN,25200.0,VERIFIED - income source,n,car,074xx,NJ,24.76,0.0,0.0,,,4.0,0.0,1266,30.9,7.0,f,0.0,3,PC5
